time_stamp,tag19_X,tag19_Y,tag20_X,tag20_Y,tag19_score,tag20_score,chosen_X,chosen_Y,periodID,dayID
1653416532,1556,5149,1521,5862,90.61779886,88.46941605,1538.709935,5501.223321,5,2
1653416533,1559,4796,1521,5862,92.58363554,91.77460058,1540.083379,5326.660991,5,2
1653416534,1566,5377,1213,6275,91.31123881,92.55986291,1388.301431,5829.04905,5,2
1653416535,2030,5122,1547,6866,92.19615331,91.69764649,1789.154668,5991.636147,5,2
1653416536,2162,5490,1958,6552,90.30794793,95.31764157,2057.247207,6035.330714,5,2
1653416537,2162,5490,2200,6843,91.8056391,91.78510967,2180.997875,6166.424353,5,2
1653416538,2250,4920,2519,6594,91.15018303,94.36508136,2386.830826,5771.504844,5,2
1653416540,1937,4817,2992,6915,91.82524398,94.56169801,2472.244531,5881.400973,5,2
1653416541,1578,4944,2646,7350,87.3641408,90.90284635,2122.600217,6170.880264,5,2
1653416551,1363,3843,-641,5197,92.07066253,73.56704524,472.934805,4444.371394,5,2
1653416553,1771,3995,-641,5197,92.83115603,76.10138514,684.4329024,4536.481613,5,2
1653416554,2951,6677,-199,7359,93.17583167,66.93301498,1634.152108,6962.10802,5,2
1653416555,2612,5390,-510,7346,87.85470834,87.69434184,1052.425995,6367.106583,5,2
1653416558,2084,5296,2367,7160,90.99203134,80.18311347,2216.56493,6169.148515,5,2
1653416559,1989,5636,1920,7047,93.65678666,91.94895855,1954.817447,6335.00843,5,2
1653416560,2788,5360,2219,6372,93.69254069,92.38688322,2505.496242,5862.449566,5,2
1653416561,3405,4863,2426,5935,93.16181934,88.22413492,2928.825158,5384.40902,5,2
1653416562,4337,4597,2652,5267,91.15266877,82.87051445,3534.596468,4916.056597,5,2
1653416563,4790,4442,2761,4573,89.83748362,92.71364338,3759.516182,4508.531976,5,2
1653416564,4790,4442,6170,4909,88.15424,75.37848707,5426.094768,4657.258157,5,2
1653416565,3935,4830,7255,5873,87.58631795,80.81290508,5528.230895,5330.524043,5,2
1653416566,3154,5005,6858,7153,91.15203561,85.67585829,4948.645472,6045.739329,5,2
1653416568,2080,4301,2768,6373,93.65849784,85.80592771,2408.94808,5291.669218,5,2
1653416569,1603,4763,2848,7365,93.62037383,66.01335424,2117.844996,5839.005364,5,2
1653416570,1603,4763,3232,6975,86.6471216,91.55000841,2439.91002,5899.430304,5,2
1653416571,2054,3774,823,5687,93.69713043,64.04841861,1554.184926,4550.723182,5,2
1653416572,2296,3531,605,5399,89.3692513,56.33958883,1642.16016,4253.278428,5,2
1653416573,2144,3030,1606,4541,93.47166978,78.39950258,1898.589837,3719.246758,5,2
1653416574,2073,2233,1132,3566,88.89499805,71.62348117,1653.125004,2827.785727,5,2
1653416575,2073,2233,583,3301,89.92369744,80.66476636,1368.435933,2738.016392,5,2
1653416576,1854,2661,2036,2738,89.78191034,91.89892277,1946.060366,2699.948616,5,2
1653416577,2011,3323,2036,2738,89.68681757,89.06185483,2023.456296,3031.522674,5,2
1653416578,1764,3717,2373,3423,94.53779958,94.55242606,2068.523554,3569.988629,5,2
1653416579,861,4897,2373,3423,71.34849083,85.6181052,1685.726906,4093.000358,5,2
1653416580,370,4799,2373,3423,69.67902292,82.01279383,1452.930046,4055.060038,5,2
1653416582,1442,4788,3326,5276,82.04474613,71.52451854,2319.468504,5015.284835,5,2
1653416583,1984,4136,2908,6755,90.96589875,88.9791986,2440.899247,5431.042347,5,2
1653416584,1139,3887,1774,6239,84.64939085,86.4809298,1459.898075,5075.586255,5,2
1653416585,1558,3516,2145,5627,69.36212589,86.76509858,1884.21545,4689.153008,5,2
1653416586,1469,4978,2424,5069,80.32784245,93.29675456,1982.166925,5026.898628,5,2
1653416587,1471,5379,2289,5422,85.9970653,84.3629333,1876.076779,5400.293767,5,2
1653416588,1165,5051,1787,5863,93.50529593,87.87056141,1466.338282,5444.386953,5,2
1653416589,842,4975,1787,5863,96.45585148,81.34209225,1274.335018,5381.257668,5,2
1653416590,842,4975,1551,5405,90.51794738,92.43780369,1200.219965,5192.256114,5,2
1653416591,217,5305,1712,4935,85.37048965,95.79403722,1007.50843,5109.355773,5,2
1653416592,-82,5678,1712,4935,86.28716585,93.91521578,852.9704237,5290.774234,5,2
1653416592,150,5918,863,5707,92.07027463,85.25725389,492.8030748,5816.553368,5,2
1653416593,279,5414,429,6618,87.89010243,87.3623442,353.7741437,6014.187127,5,2
1653416595,254,5070,-224,6634,88.18772332,94.14151325,7.195679525,5877.535475,5,2
1653416596,320,4430,-963,6197,94.85335259,92.81414198,-314.5294076,5303.899816,5,2
1653416597,-162,4483,-858,5887,97.17418431,80.52008249,-477.3842745,5119.206209,5,2
1653416598,173,2481,-351,3766,91.72106659,69.85187692,-53.53782688,3036.536465,5,2
1653416599,59,1614,-998,3156,83.90118391,77.21988943,-447.5844054,2353.028527,5,2
1653416600,281,797,-1691,2826,88.88967827,94.26294846,-733.9269365,1841.26306,5,2
1653416605,3314,3800,2124,1044,66.58751753,58.24796289,2758.748595,2514.056411,5,2
1653416606,3608,2974,3573,2541,87.80061138,86.8663723,3590.593602,2758.657991,5,2
1653416607,3794,3889,3628,3017,85.93504901,97.01298495,3705.974154,3426.599169,5,2
1653416608,3343,4929,3733,3891,89.11802762,90.09319817,3539.061085,4407.175883,5,2
1653416609,2908,5501,3681,4462,76.95675918,96.65743531,3338.357654,4922.55032,5,2
1653416610,2364,5434,3274,4353,92.83302382,94.90549391,2824.022805,4887.53335,5,2
1653416611,2112,5739,2899,5009,92.3398747,91.38806528,2503.461459,5375.890896,5,2
1653416612,1830,5957,2345,5411,88.58160801,86.57669497,2084.55258,5687.124838,5,2
1653416613,1125,5822,1509,5892,93.47327788,92.60017322,1316.099086,5856.835771,5,2
1653416614,1125,5822,1241,6589,89.44748274,92.31479638,1183.914954,6211.549741,5,2
1653416615,1125,5822,1241,6589,87.52774434,91.52622247,1184.295206,6214.06399,5,2
1653416616,770,5727,968,7561,90.54066902,86.91882283,866.9794669,6625.284557,5,2
1653416617,770,5727,153,7258,93.78859385,93.71139047,461.6270253,6492.184804,5,2
1653416618,530,5527,153,7258,91.88867567,95.66669567,337.7029519,6409.934192,5,2
1653416622,372,5737,-1986,6643,89.68226516,86.96918409,-788.8924634,6183.042651,5,2
1653416635,178,6107,476,7303,87.24338633,81.73914578,322.1466472,6685.521443,5,2
1653416636,-8,7175,476,7303,82.10441614,83.89592351,236.6117102,7239.6907,5,2
1653416637,608,5914,163,7173,88.13725909,92.25450002,380.4216854,6557.867636,5,2
1653416638,608,5914,-70,6968,88.22635881,88.60079148,268.2821652,6442.115926,5,2
1653416639,608,5914,-70,6968,91.61859666,92.41254755,267.5374793,6443.273594,5,2
1653416640,608,5914,-70,6968,90.28549801,90.0995606,269.3494346,6440.456779,5,2
1653416641,690,5596,-364,6815,92.23775515,90.88775124,166.8850517,6201.006757,5,2
1653416642,690,5596,-364,6815,92.63986387,89.37961277,172.4393873,6194.58291,5,2
1653416643,690,5596,-364,6815,91.89223823,89.74989018,169.2156144,6198.311353,5,2
1653416644,690,5596,-364,6815,90.82040023,89.47902608,166.9207234,6200.965501,5,2
1653416645,690,5596,-348,6102,93.43047627,89.12568332,183.2383575,5843.034095,5,2
1653416646,690,5596,-51,6410,92.3766065,92.14974232,319.9555077,6002.499618,5,2
1653416647,367,5487,-51,6410,90.46359807,87.07233474,161.992285,5939.6845,5,2
1653416648,367,5487,-604,7523,86.59551196,88.75313237,-124.4739538,6517.526231,5,2
1653416649,367,5487,115,7072,90.42450912,88.97298187,242.0194816,6273.087785,5,2
1653416650,356,5833,10,7469,94.03434642,91.95670424,184.9325236,6641.862403,5,2
1653416653,90,6075,-153,7363,92.47137651,86.39441298,-27.37203864,6697.120106,5,2
1653416654,90,6075,-403,7029,87.69096726,86.96419693,-155.4742709,6550.015121,5,2
1653416655,259,5569,-403,7029,87.96732237,93.02601578,-81.25132127,6319.403216,5,2
1653416656,87,5849,-809,7373,84.14080302,90.30263725,-376.8246233,6637.915989,5,2
1653416657,87,5849,-442,6759,90.04610817,88.81501181,-175.6794535,6300.868247,5,2
1653416658,606,5649,94,6713,89.50589068,88.89280803,350.8797663,6179.171736,5,2
1653416659,606,5649,-266,6238,88.81796939,90.56360166,165.7571134,5946.365895,5,2
1653416660,276,5676,348,6192,94.07771893,88.06208142,310.811007,5925.478883,5,2
1653416661,276,5676,-162,6150,91.2034519,92.46283847,55.49833272,5914.625092,5,2
1653416662,276,5676,-162,6150,88.07935167,92.63546195,51.47865877,5918.97515,5,2
1653416663,276,5676,-162,6150,92.68060753,91.33420039,58.60238823,5911.265909,5,2
1653416664,276,5676,-162,6150,93.32684995,92.65762629,57.78802265,5912.147208,5,2
1653416665,276,5676,-162,6150,92.11893903,92.32055678,56.76060287,5913.259074,5,2
1653416666,276,5676,-162,6150,93.01286558,90.41721012,60.09899314,5909.646295,5,2
1653416667,276,5676,-162,6150,92.28362185,95.22317996,53.56672067,5916.715467,5,2
1653416668,276,5676,369,5780,94.79443875,85.1762547,320.0148978,5725.220961,5,2
1653416669,40,5398,586,6669,94.05022351,87.72585588,303.5017626,6011.389634,5,2
1653416670,40,5398,601,7293,90.32907564,92.47499809,323.7927672,6356.622627,5,2
1653416680,-1104,-1165,-1648,-990,84.67917158,88.34111274,-1381.756828,-1075.648079,5,2
1653416681,-1104,-1165,-1648,-990,84.01269751,90.13618134,-1385.564159,-1074.423294,5,2
1653416682,-1239,-1482,-148,-1145,90.70229948,80.88310951,-724.7169208,-1323.142624,5,2
1653416683,-1572,-816,-1130,-1404,88.21013896,80.52882263,-1361.060338,-1096.616565,5,2
1653416684,-1859,317,-1130,-1404,87.86840543,90.76787468,-1488.583752,-557.4668901,5,2
1653416685,-1520,-1116,-1572,-867,89.63007882,89.3744282,-1545.962867,-991.6778084,5,2
1653416686,-1520,-1116,-1268,-471,90.29748489,91.52011853,-1393.152712,-791.3313467,5,2
1653416687,-2204,-1612,-1268,-471,93.49701897,90.02859564,-1744.844662,-1052.281795,5,2
1653416688,-2204,-1612,-1268,-471,92.70945518,91.43525752,-1739.238347,-1045.447601,5,2
1653416689,-1808,-1417,-1268,-471,88.23669455,91.92010246,-1532.479697,-934.3292467,5,2
1653416690,-1808,-1417,-1268,-471,93.52896696,93.54714251,-1537.973768,-943.9540453,5,2
1653416692,-1500,-1599,-1536,-600,86.64613534,89.60226292,-1518.301905,-1091.122132,5,2
1653416693,291,-1376,-1122,-1463,69.29089249,77.78243016,-456.2910235,-1422.011549,5,2
1653416694,-321,-1478,-145,-1078,88.8252044,86.29898796,-234.2694251,-1280.885057,5,2
1653416695,-671,-1527,-145,-1078,92.14766814,87.46837458,-414.8515829,-1308.348595,5,2
1653416696,-671,-1527,-145,-1078,86.4635719,86.97495296,-407.2245482,-1301.838065,5,2
1653416697,-906,-1275,-447,-864,87.19556208,88.82582991,-674.3744262,-1067.596708,5,2
1653416698,-906,-1275,-855,-655,89.59851883,83.81561533,-881.3503577,-975.3376815,5,2
1653416699,-906,-1275,495,-1920,89.0975863,75.82442181,-261.8772648,-1571.544728,5,2
1653416700,-906,-1275,185,-2274,93.40226884,98.30603001,-346.5465001,-1787.276853,5,2
1653416701,-979,-778,-297,-1641,92.01536765,94.40755394,-633.6242745,-1215.037025,5,2
1653416703,-979,-778,-1076,-1476,90.88398597,95.20723395,-1028.626746,-1135.107924,5,2
1653416704,-1262,-934,-718,-1509,92.80861401,93.32772854,-989.2414208,-1222.301807,5,2
1653416705,-412,-785,-381,-1574,94.54114879,93.32481343,-396.6003545,-1176.945816,5,2
1653416706,-999,-882,-918,-1325,91.111312,92.85545748,-958.1160291,-1105.599989,5,2
1653416707,-1461,-816,1078,-1898,87.48321238,71.66414049,-317.6869041,-1303.225195,5,2
1653416710,-1060,-1494,-916,-1089,85.18264515,87.42789561,-987.0634521,-1288.865959,5,2
1653416711,-1320,-1315,-916,-1089,87.93086005,91.64321328,-1113.824033,-1199.663939,5,2
1653416712,-711,-1084,-916,-1089,91.49659664,90.34783163,-812.8524772,-1086.484207,5,2
1653416713,203,-2463,-916,-1089,79.81683016,90.57619173,-391.8292801,-1732.619812,5,2
1653416723,4,-844,-423,-386,76.21483054,85.82887049,-222.1669381,-601.4134481,5,2
1653416724,31,-1220,-423,-386,78.03871135,85.80498484,-206.759914,-783.2339906,5,2
1653416725,-904,-991,-423,-386,91.88697253,86.80853174,-670.334895,-697.0969054,5,2
1653416726,-502,-970,-423,-386,79.29935716,82.67174472,-461.6775736,-671.920291,5,2
1653416727,-661,-1413,-423,-386,85.51667518,91.25131878,-538.1394449,-882.8412179,5,2
1653416728,-331,-1370,-423,-386,93.01359956,84.32591609,-374.7465065,-902.1025823,5,2
1653416729,143,-1162,-423,-386,91.8806364,86.2321794,-131.0252762,-786.3045683,5,2
1653416730,143,-1162,-423,-386,91.82129554,87.54487031,-133.2527501,-783.2506465,5,2
1653416731,-497,-632,-423,-386,93.60348974,89.6909388,-460.7897915,-511.6255232,5,2
1653416732,-45,-955,-423,-386,88.84088415,87.584566,-232.654139,-672.5259124,5,2
1653416733,-45,-955,-423,-386,91.73078674,88.83576703,-230.969767,-675.0613824,5,2
1653416734,-418,-736,-423,-386,94.54688974,91.14901086,-420.4542548,-564.2021644,5,2
1653416735,372,-1706,-423,-386,87.58552817,83.2510111,-15.41450808,-1062.745722,5,2
1653416736,74,-1361,-423,-386,79.87385528,86.90694042,-184.9791541,-852.9423033,5,2
1653416737,-192,-1520,-924,-988,81.92616434,93.74889,-582.6313719,-1236.098511,5,2
1653416738,-176,-774,-478,-425,80.53958976,89.09525552,-334.6158028,-590.6989564,5,2
1653416739,98,-1044,-478,-425,76.62151455,85.30978296,-205.4523637,-717.8940744,5,2
1653416740,98,-1044,-1063,-895,83.05602308,91.86310738,-511.7278633,-965.748965,5,2
1653416741,-607,-703,-1063,-895,90.8864118,86.75511161,-829.6975435,-796.7673868,5,2
1653416742,-1567,-551,803,-2083,83.86424677,73.78198512,-457.7866516,-1268.010485,5,2
1653416743,-1567,-551,-426,-1114,86.93205237,88.28389916,-992.0984111,-834.671862,5,2
1653416744,-1377,-980,-1053,-1208,88.33188772,91.58031328,-1212.07499,-1096.05834,5,2
1653416745,-992,-904,-1053,-1208,84.89712295,91.83704351,-1023.697661,-1061.96867,5,2
1653416746,-992,-904,-1053,-1208,84.6018857,91.74905603,-1023.736107,-1062.160273,5,2
1653416747,-992,-904,-1180,-1486,85.22518122,92.91338964,-1090.056907,-1207.559148,5,2
1653416748,-992,-904,-1180,-1486,83.45376721,92.13446469,-1090.647154,-1209.386402,5,2
1653416749,-992,-904,-1180,-1486,84.14495298,92.38305581,-1090.386735,-1208.580213,5,2
1653416750,-992,-904,-840,-1244,84.2808635,87.84249142,-914.4273853,-1077.517691,5,2
1653416751,-1115,-1332,-840,-1244,97.65937761,90.97301996,-982.3738933,-1289.559646,5,2
1653416752,-1238,-896,-523,-1238,89.24339892,87.97292367,-883.0629406,-1065.77409,5,2
1653416753,-1238,-896,-1850,-400,91.67379436,86.45041442,-1535.026743,-655.2724434,5,2
1653416754,-948,-998,-1991,-890,91.70671611,92.8689848,-1472.783873,-943.6599633,5,2
1653416755,-612,-1457,-1682,-741,89.39412206,91.64345246,-1153.647193,-1094.551972,5,2
1653416756,-143,-1784,-1717,-1707,90.96018619,77.51908403,-867.2139529,-1748.57149,5,2
1653416758,1398,-1451,427,-653,92.10145992,79.50597653,948.1342785,-1081.285432,5,2
1653416760,2253,-1603,-77,-1148,94.96877049,82.00984321,1173.304941,-1392.158261,5,2
1653416761,2794,-1058,1372,-1435,92.80336235,85.44492575,2112.351465,-1238.718353,5,2
1653416762,2794,-1058,2480,-2992,93.65908978,82.83189336,2646.631483,-1965.677429,5,2
1653416763,2794,-1058,2675,-3933,90.76258784,92.0958997,2734.066156,-2505.981525,5,2
1653416775,3237,-786,2974,-4230,92.29199495,68.8392946,3124.639859,-2257.36246,5,2
1653416777,3339,-53,3095,-1578,94.45072421,62.17899067,3242.136683,-658.3957312,5,2
1653416778,3345,1297,3207,233,90.38442742,59.91191468,3289.989718,872.86275,5,2
1653416779,3323,2269,2906,998,89.74622869,77.66966955,3129.540164,1679.341843,5,2
1653416780,4549,2508,3302,1409,77.2509819,93.21588263,3867.106742,1907.037137,5,2
1653416781,5233,2367,3906,2045,87.23525595,85.38373974,4576.61672,2207.726891,5,2
1653416782,5521,2626,3906,2045,87.86500398,89.92574886,4704.140393,2332.13286,5,2
1653416783,5335,3138,5158,2970,85.41553569,84.96040819,5246.736411,3054.22439,5,2
1653416784,4717,3809,5158,2970,82.38789356,88.45125434,4945.325906,3374.611259,5,2
1653416785,5357,3793,6328,3092,90.48182678,85.89889695,5829.885172,3451.6071,5,2
1653416786,5795,3752,6872,3383,93.3579512,89.47186354,6322.054065,3571.421588,5,2
1653416787,5795,3752,6541,2854,93.92320504,91.89391711,6163.926509,3307.903479,5,2
1653416788,6521,3921,6590,3437,93.14884713,93.45812745,6555.55718,3678.598912,5,2
1653416789,6521,3921,7090,3735,86.76132981,89.34579319,6809.675185,3826.635177,5,2
1653416790,6845,3797,7090,3735,86.8634811,91.31318117,6970.559257,3765.225821,5,2
1653416791,6845,3797,7090,3735,87.29764278,90.64684819,6969.80565,3765.416529,5,2
1653416792,6105,3574,7090,3735,89.40731773,91.4611552,6603.092544,3655.414111,5,2
1653416793,6105,3574,7576,4007,93.24755802,88.73824333,6822.275496,3785.135479,5,2
1653416794,6105,3574,7797,3754,85.87735824,84.72169072,6945.269049,3663.390324,5,2
1653416795,6452,3750,7797,3754,87.10068762,86.08881983,7120.570887,3751.988315,5,2
1653416796,6452,3750,7797,3754,93.34548639,87.11216171,7101.270667,3751.930916,5,2
1653416797,6452,3750,7797,3754,88.49705032,88.46069465,7124.361836,3751.999589,5,2
1653416798,5799,3418,7797,3754,92.98199496,87.04213552,6765.038199,3580.456874,5,2
1653416799,5799,3418,7797,3754,91.30498594,87.0132285,6773.956098,3581.956581,5,2
1653416800,5799,3418,7797,3754,92.76849683,89.14711908,6778.112997,3582.655639,5,2
1653416801,5799,3418,7797,3754,92.09077258,87.76522664,6773.973999,3581.959591,5,2
1653416802,6415,3611,7797,3754,87.46805446,86.78190072,7103.279011,3682.21845,5,2
1653416803,6415,3611,7797,3754,91.59310117,86.64689003,7086.824551,3680.515854,5,2
1653416805,6095,3641,7797,3754,85.41845895,87.98990231,6958.619336,3698.337829,5,2
1653416806,6095,3641,7516,3600,88.34257124,85.60330612,6794.311187,3620.82283,5,2
1653416807,6095,3641,7516,3600,91.80752542,86.43300215,6784.076147,3621.118141,5,2
1653416808,6095,3641,7516,3600,89.95072776,86.61381406,6792.072178,3620.887432,5,2
1653416809,6095,3641,7516,3600,90.43281786,86.86451357,6791.200404,3620.912585,5,2
1653416810,6426,3653,7516,3600,84.56173307,86.38623089,6976.81669,3626.21717,5,2
1653416811,6426,3653,7516,3600,83.6946564,84.428154,6973.377763,3626.384384,5,2
1653416812,6426,3653,7516,3600,83.4583589,87.07765985,6982.566583,3625.937588,5,2
1653416813,5955,3442,7516,3600,93.61864141,87.52999582,6709.266361,3518.344705,5,2
1653416814,5955,3442,7516,3600,92.46634894,87.76671339,6715.148209,3518.940049,5,2
1653416815,5955,3442,7516,3600,92.32449967,86.75770155,6711.238036,3518.544273,5,2
1653416816,5955,3442,7516,3600,92.96707812,87.86319639,6713.470615,3518.770248,5,2
1653416817,5955,3442,7516,3600,92.26453437,84.575173,6701.562223,3517.564914,5,2
1653416818,5977,3816,7477,3975,94.33201209,84.51240068,6685.820584,3891.134982,5,2
1653416819,6268,3670,7298,3473,90.01779659,88.2502726,6777.893786,3572.476625,5,2
1653416820,6268,3670,7298,3473,94.71261029,89.25945177,6767.734766,3574.419661,5,2
1653416821,6268,3670,7298,3473,93.73811183,88.62569747,6768.562413,3574.261364,5,2
1653416822,6268,3670,7298,3473,93.74187775,88.70284277,6768.775949,3574.220522,5,2
1653416823,6268,3670,7298,3473,92.93754762,88.40597473,6770.130723,3573.961405,5,2
1653416824,6268,3670,7298,3473,93.17987621,87.4344264,6766.61754,3574.633344,5,2
1653416825,6268,3670,7528,3737,92.5714394,89.49867826,6887.367615,3702.934627,5,2
1653416826,6268,3670,7528,3737,91.85787058,88.27579903,6885.472053,3702.833831,5,2
1653416827,6268,3670,7528,3737,92.69981193,88.5505488,6883.577762,3702.733103,5,2
1653416828,5966,3705,7528,3737,91.49765851,84.44991143,6715.716303,3720.359105,5,2
1653416830,5966,3705,7528,3737,90.07492863,91.47732301,6753.032809,3721.123591,5,2
1653416831,5973,3339,8053,4098,90.48591053,88.76679405,7003.025918,3714.860419,5,2
1653416833,5354,3107,7271,3863,92.36551914,83.74948586,6265.607528,3466.507194,5,2
1653416834,5354,3107,6265,2611,83.63479729,81.25733252,5802.932463,2862.575739,5,2
1653416835,5354,3107,5896,2854,95.69416735,90.87461742,5617.999375,2983.767819,5,2
1653416837,5354,3107,5896,2854,91.09613279,91.20500909,5625.16185,2980.42445,5,2
1653416838,5354,3107,5896,2854,88.84798838,90.09385161,5626.886808,2979.619257,5,2
1653416839,5042,3081,5896,2854,94.77233703,92.042998,5462.761605,2969.158215,5,2
1653416840,5042,3081,5896,2854,91.63006258,88.29805759,5461.092586,2969.601854,5,2
1653416841,5389,3127,5896,2854,91.53283025,84.21543089,5631.945354,2996.183271,5,2
1653416842,5389,3127,5896,2854,91.74055312,85.19414111,5633.120746,2995.550368,5,2
1653416843,5389,3127,6277,2927,91.93900988,84.842607,5815.176864,3031.01422,5,2
1653416844,5389,3127,6277,2927,92.09242854,85.32703506,5816.069306,3030.813219,5,2
1653416845,5389,3127,6277,2927,92.20033781,89.69123039,5826.875232,3028.379452,5,2
1653416846,5537,3441,5650,3258,85.67517424,91.46193811,5595.345758,3346.510853,5,2
1653416847,5537,3441,5956,3282,84.37765018,86.98158878,5749.683517,3360.291935,5,2
1653416848,5537,3441,5956,3282,88.54132379,93.74449129,5752.479969,3359.230751,5,2
1653416849,5739,3838,5733,3670,86.84886668,87.84641851,5735.982869,3753.52034,5,2
1653416850,5394,4287,7206,4845,93.51604677,84.13298563,6252.14692,4551.263787,5,2
1653416851,4813,4396,6910,4995,92.66360948,89.67992602,5844.343416,4690.599288,5,2
1653416852,4501,4642,6830,6051,93.62409682,79.02003005,5566.99427,5286.905937,5,2
1653416853,4111,4719,3398,5767,91.32440928,70.00236987,3801.617454,5173.744612,5,2
1653416854,4111,4719,3462,6400,87.41566321,92.69983974,3776.979913,5584.158346,5,2
1653416855,3756,5154,5286,5508,92.12117156,71.50713938,4424.624657,5308.701391,5,2
1653416856,2285,5466,5599,4728,85.19180287,91.3482286,3999.784047,5084.131978,5,2
1653416857,1954,5357,2523,4317,94.03602677,84.35279086,2223.056876,4865.226448,5,2
1653416858,1789,5029,2559,5201,93.68589453,84.74444538,2154.706992,5110.690393,5,2
1653416859,1299,4984,2007,5717,94.68147004,84.08650469,1632.019633,5328.778801,5,2
1653416860,1299,4984,1569,5755,87.42815927,81.06185618,1428.899099,5354.934093,5,2
1653416861,636,4916,1576,5090,95.06659656,95.09221916,1106.063329,5003.011723,5,2
1653416862,636,4916,1576,5090,90.16501853,93.08542804,1113.490254,5004.386494,5,2
1653416863,636,4916,1576,5090,93.79135618,96.72412782,1113.235121,5004.339267,5,2
1653416864,636,4916,1576,5090,93.34338693,93.71138033,1106.924632,5003.171155,5,2
1653416865,636,4916,1576,5090,94.69825785,93.64205305,1103.364259,5002.512108,5,2
1653416866,776,4408,1576,5090,88.56895163,92.95856226,1185.672607,4757.245897,5,2
1653416867,1103,4636,1939,4968,86.37985897,95.54240042,1542.052632,4810.360615,5,2
1653416868,1103,4636,1939,4968,88.34818717,88.32224794,1520.938628,4801.975627,5,2
1653416869,791,4737,1939,4968,91.32585765,97.02566989,1382.370139,4855.995211,5,2
1653416870,791,4737,1939,4968,91.00308843,90.91421319,1364.719574,4852.443573,5,2
1653416871,791,4737,1760,5223,92.71248268,85.86188208,1256.913256,4970.677856,5,2
1653416872,791,4737,1760,5223,90.68523825,87.78294359,1267.620939,4976.048273,5,2
1653416873,582,5029,1760,5223,90.19526758,86.64750573,1159.183675,5124.054018,5,2
1653416874,582,5029,1760,5223,94.56120664,86.0886653,1143.375697,5121.450667,5,2
1653416875,582,5029,1760,5223,92.82036211,85.49129204,1146.790577,5122.013049,5,2
1653416876,582,5029,1760,5223,91.0738563,88.24594305,1161.711339,5124.470288,5,2
1653416877,582,5029,1760,5223,91.06029587,92.71329042,1176.297898,5126.872489,5,2
1653416878,582,5029,1760,5223,91.04589719,93.70490467,1179.477124,5127.396063,5,2
1653416879,582,5029,1760,5223,91.66646426,94.12210102,1178.785033,5127.282085,5,2
1653416880,582,5029,1760,5223,93.12882013,93.70341302,1172.811439,5126.298318,5,2
1653416881,582,5029,1760,5223,91.9084123,95.51053134,1182.32035,5127.864302,5,2
1653416882,582,5029,1760,5223,89.50701046,94.66040903,1187.481481,5128.714268,5,2
1653416883,582,5029,1760,5223,92.71627569,92.31574484,1169.725017,5125.790028,5,2
1653416884,582,5029,1760,5223,90.42153092,89.29638812,1167.312504,5125.392721,5,2
1653416885,582,5029,1760,5223,90.16637418,92.97187172,1180.0229,5127.485944,5,2
1653416886,466,5603,1088,5404,89.77351063,93.60674834,783.5009011,5501.42013,5,2
1653416887,270,5980,808,5836,89.85196722,90.9442721,540.6251998,5907.565002,5,2
1653416888,270,5980,902,5288,87.79743194,91.4873994,592.5037834,5626.878769,5,2
1653416889,270,5980,508,5966,91.18301458,88.46779219,387.2014472,5973.105797,5,2
1653416890,541,5788,224,6465,87.09877915,86.41279094,383.1266391,6125.16172,5,2
1653416891,541,5788,46,6731,89.26565202,90.99015847,291.1321687,6264.010838,5,2
1653416892,541,5788,46,6731,87.37874438,90.88171913,288.6364075,6268.765389,5,2
1653416893,541,5788,442,6654,91.21500283,88.81024007,492.161217,6215.216021,5,2
1653416894,541,5788,571,6271,87.45341473,86.24178051,555.8953655,6027.815384,5,2
1653416895,541,5788,5,6789,85.48436245,93.98841571,260.3012147,6312.215455,5,2
1653416896,345,6165,5,6789,85.58659789,92.18513338,168.6899358,6488.580824,5,2
1653416897,345,6165,5,6789,85.03014754,90.05295835,170.1230141,6485.950704,5,2
1653416898,221,5699,5,6789,93.68806616,92.54374665,113.6636165,6240.651194,5,2
1653416899,221,5699,5,6789,86.80585604,91.94985476,109.8921168,6259.683299,5,2
1653416900,221,5699,-183,7121,85.79530449,93.07183071,10.78240153,6438.924319,5,2
1653416901,570,5906,-183,7121,88.84276784,90.53952869,189.9387207,6519.246287,5,2
1653416902,570,5906,-183,7121,89.27232186,91.36233974,189.143739,6520.529027,5,2
1653416903,277,5784,171,7302,86.19761512,95.04674786,221.4123111,6580.057659,5,2
1653416904,98,6155,1103,6264,92.70809851,81.82921723,569.1792602,6206.103024,5,2
1653416905,98,6155,1103,6264,94.64299993,85.47910121,574.9347913,6206.727256,5,2
1653416906,98,6155,1103,6264,92.36503035,84.5030662,578.1633714,6207.07742,5,2
1653416907,-368,6479,1103,6264,85.29242839,82.71430763,356.2135013,6373.149624,5,2
1653416908,-567,6139,778,6452,87.29182768,83.04260596,88.72358231,6291.595897,5,2
1653416910,-531,5838,778,6452,86.36394163,82.92431405,110.2017576,6138.762322,5,2
1653416911,-531,5838,861,5951,86.77027739,83.99468237,153.687292,5893.581655,5,2
1653416912,-531,5838,934,6391,85.99736143,82.85814202,187.8819765,6109.359545,5,2
1653416913,-619,6494,934,6391,84.44297883,85.52246169,162.4316993,6442.172914,5,2
1653416914,-548,6997,934,6391,84.9259627,84.25136521,190.0452498,6695.208218,5,2
1653416915,-1048,6747,934,6391,93.34048614,82.07731426,-120.6298215,6580.428969,5,2
